city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,pm_ratio
Visakhapatnam,2017-02-26,72.35,120.28,7.05,26.9,20.04,10.58,0.68,13.36,33.81,2.58,4.79,0.71,122.0,Moderate,0.6010134573849476
Visakhapatnam,2017-02-27,68.0,134.8,15.89,33.52,30.71,10.38,1.22,10.82,32.05,4.43,8.88,1.26,160.0,Moderate,0.5040770941438102
Visakhapatnam,2017-02-28,67.1,124.23,19.87,32.02,33.1,10.23,1.17,10.37,31.9,3.33,6.39,1.05,151.0,Moderate,0.5396927531569211
Visakhapatnam,2017-03-01,84.69,175.98,31.39,50.97,52.59,10.46,1.41,25.77,46.36,5.6,11.39,1.97,175.0,Moderate,0.4809745570195366
Visakhapatnam,2017-03-02,72.19,142.93,19.01,47.3,40.53,10.9,0.83,14.73,53.58,5.33,15.04,1.39,151.0,Moderate,0.504719289659512
Visakhapatnam,2017-03-03,76.47,174.14,19.99,56.43,46.23,10.42,1.38,15.05,45.82,5.56,12.99,1.99,172.0,Moderate,0.43887741046831963
Visakhapatnam,2017-03-04,52.09,115.14,11.88,40.5,31.17,9.64,1.16,10.11,34.81,3.67,8.86,1.06,159.0,Moderate,0.4520131898646304
Visakhapatnam,2017-03-05,29.71,62.1,8.95,26.24,21.24,8.06,0.62,10.14,20.75,1.92,5.64,0.65,86.0,Satisfactory,0.47765273311897105
Visakhapatnam,2017-03-06,22.3,53.71,22.37,22.88,30.27,8.23,1.01,12.79,15.05,3.02,7.24,1.09,117.0,Moderate,0.41442111131759896
Visakhapatnam,2017-03-07,24.57,58.88,17.16,18.35,23.66,8.27,1.08,8.84,11.06,2.66,4.88,0.96,118.0,Moderate,0.41658189216683617
Visakhapatnam,2017-03-08,19.72,42.65,14.08,13.58,18.62,8.15,0.96,4.49,13.87,2.05,3.83,0.84,108.0,Moderate,0.4612865497076023
Visakhapatnam,2017-03-09,22.26,51.86,17.06,21.42,25.22,7.91,1.05,10.69,13.5,2.51,6.24,0.86,106.0,Moderate,0.4284064665127021
Visakhapatnam,2017-03-10,26.23,61.07,18.86,20.68,26.28,8.03,0.7,9.99,12.16,3.4,8.77,1.09,62.0,Satisfactory,0.4288049697564165
Visakhapatnam,2017-03-11,28.4,45.37,16.39,13.13,17.51,17.92,0.72,8.13,17.81,2.81,7.74,4.32,122.0,Moderate,0.6245876402023312
Visakhapatnam,2017-03-12,45.77,82.12,12.66,15.24,16.52,7.59,0.45,13.53,16.28,2.74,7.6,2.4,67.0,Satisfactory,0.5566772074920944
Visakhapatnam,2017-03-13,50.47,94.74,19.86,14.84,5.59,8.75,0.92,7.48,26.05,4.49,10.03,2.42,90.0,Satisfactory,0.5321594264023619
Visakhapatnam,2017-03-14,42.41,78.96,4.08,18.12,12.86,8.36,1.19,3.49,29.83,3.33,10.59,4.25,169.0,Moderate,0.5364280293448015
Visakhapatnam,2017-03-15,36.17,62.62,18.53,23.85,27.71,8.31,0.83,4.73,17.71,4.22,12.31,7.81,112.0,Moderate,0.5766900510204082
Visakhapatnam,2017-03-16,36.92,78.56,18.26,23.69,27.4,8.93,0.94,10.12,17.9,4.8,19.41,5.07,114.0,Moderate,0.46936181032290875
Visakhapatnam,2017-03-17,40.35,85.47,16.28,23.26,25.56,9.15,0.98,10.05,16.28,4.31,12.44,4.64,126.0,Moderate,0.47154376533831954
Visakhapatnam,2017-03-18,47.45,99.17,13.13,23.88,23.33,9.84,1.02,10.64,17.6,3.89,11.04,3.79,129.0,Moderate,0.47798932205097217
Visakhapatnam,2017-03-19,51.6,107.27,6.73,23.09,17.76,9.27,0.56,12.14,19.16,3.11,9.99,3.26,106.0,Moderate,0.4805811679240012
Visakhapatnam,2017-03-20,56.22,109.69,14.0,24.25,24.23,10.07,1.17,12.52,20.22,3.94,10.43,3.47,147.0,Moderate,0.512068494398397
Visakhapatnam,2017-03-21,48.4,84.08,10.83,22.58,20.77,8.84,1.0,5.62,17.43,3.03,9.87,3.26,136.0,Moderate,0.5749584224281302
Visakhapatnam,2017-03-22,47.43,92.46,16.78,23.01,25.85,8.9,1.07,8.49,12.91,3.69,13.29,3.81,127.0,Moderate,0.5124243733794296
Visakhapatnam,2017-03-23,48.72,108.98,16.61,24.53,26.51,8.96,0.72,13.48,14.31,3.75,11.93,3.6,97.0,Satisfactory,0.44664466446644663
Visakhapatnam,2017-03-24,52.68,123.59,19.18,28.39,29.19,8.47,1.14,21.56,14.58,3.67,10.09,3.34,144.0,Moderate,0.42590346834829007
Visakhapatnam,2017-03-25,33.5,96.75,4.44,21.75,15.18,8.1,0.56,11.56,15.12,2.8,7.48,2.84,115.0,Moderate,0.3458957150232318
Visakhapatnam,2017-03-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Visakhapatnam,2017-03-27,41.75,105.5,5.1,21.47,7.79,6.6,0.34,8.8,14.47,1.6,3.88,1.64,0.0,,0.3953598484848485
Visakhapatnam,2017-03-28,33.09,116.29,25.71,17.8,30.29,8.99,1.94,18.5,12.87,4.68,10.19,3.42,0.0,,0.2843027751525045
Visakhapatnam,2017-03-29,30.71,82.42,15.06,15.91,20.71,8.4,1.11,15.93,9.32,4.06,9.33,2.72,94.0,Satisfactory,0.37215220552593314
Visakhapatnam,2017-03-30,30.48,92.82,21.87,12.79,24.54,8.67,1.68,15.52,9.25,4.01,9.75,2.97,134.0,Moderate,0.32802410675850197
Visakhapatnam,2017-03-31,30.66,110.0,25.5,13.76,28.0,8.66,1.71,19.38,9.29,5.16,10.52,3.23,140.0,Moderate,0.2784741144414169
Visakhapatnam,2017-04-01,33.98,96.5,19.02,15.38,22.56,8.54,1.55,16.77,9.57,4.51,9.33,2.68,140.0,Moderate,0.35175983436853003
Visakhapatnam,2017-04-02,32.45,103.49,11.54,16.13,17.96,7.34,1.12,14.92,12.39,3.75,8.49,2.19,106.0,Moderate,0.313254175113428
Visakhapatnam,2017-04-03,28.03,75.36,23.69,16.11,26.39,8.58,1.65,14.5,6.85,3.72,9.57,2.67,98.0,Satisfactory,0.37145507553670826
Visakhapatnam,2017-04-04,30.18,86.28,20.43,15.4,24.75,7.65,1.58,14.6,7.31,3.98,10.54,2.74,128.0,Moderate,0.34938643204445474
Visakhapatnam,2017-04-05,39.15,96.82,15.51,17.95,21.19,7.8,1.6,14.55,11.03,3.66,8.2,2.24,136.0,Moderate,0.40394139496491954
Visakhapatnam,2017-04-06,46.38,104.17,18.44,20.15,24.3,9.16,1.74,16.06,13.89,3.73,9.15,2.55,142.0,Moderate,0.4448067517023114
Visakhapatnam,2017-04-07,45.34,99.45,15.11,18.06,20.8,39.01,1.7,14.11,17.01,3.68,9.2,2.55,152.0,Moderate,0.4554495228528378
Visakhapatnam,2017-04-08,45.08,98.0,17.0,18.38,23.54,9.31,1.71,15.15,16.39,4.09,9.1,2.54,149.0,Moderate,0.45953109072375126
Visakhapatnam,2017-04-09,30.88,66.79,7.24,17.28,13.92,7.43,0.98,11.21,11.83,2.24,6.72,1.74,94.0,Satisfactory,0.461653460905965
Visakhapatnam,2017-04-10,43.29,90.62,20.94,12.27,22.22,17.5,2.62,16.4,10.55,5.23,10.37,3.15,0.0,,0.47718253968253965
Visakhapatnam,2017-04-11,28.6,81.5,11.94,17.27,9.63,13.21,0.9,8.72,11.9,1.61,5.02,1.2,131.0,Moderate,0.3504901960784314
Visakhapatnam,2017-04-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-26,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-27,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-28,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-29,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-04-30,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-01,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-02,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-03,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-04,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-05,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-06,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-07,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-08,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-09,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-10,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-11,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-26,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-27,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-28,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-29,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-30,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-05-31,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-01,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-02,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-03,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-04,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-05,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-06,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-07,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-08,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-09,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-10,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-11,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-26,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-27,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-28,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-29,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-06-30,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-01,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-02,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-03,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-04,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-05,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-06,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-07,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-08,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-09,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-10,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-11,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-26,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-27,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-28,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-29,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-30,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-07-31,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-01,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-02,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-03,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-04,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-05,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-06,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-07,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-08,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-09,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-10,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-11,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-26,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-27,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-28,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-29,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-30,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-08-31,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-01,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-02,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-03,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-04,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-05,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-06,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-07,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-08,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-09,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-10,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-11,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-12,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-13,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-14,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-15,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-16,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-17,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-18,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-19,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-20,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-21,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-22,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-23,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-24,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-25,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-26,0.0,0.0,,,0.0,1.37,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-27,0.0,0.0,,,0.0,7.61,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-28,0.0,0.0,,,0.0,0.21,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-29,0.0,0.0,,,0.0,0.21,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-09-30,0.0,0.0,,,0.0,0.24,0.0,,,0.0,0.0,0.0,0.0,,0.0
Visakhapatnam,2017-10-01,17.67,44.56,1.55,,0.05,0.17,0.18,8.24,,0.73,2.23,0.36,0.0,,0.3956560680698612
Visakhapatnam,2017-10-02,23.36,52.29,1.75,,0.07,6.3,0.13,7.94,,0.57,2.04,0.14,0.0,,0.44588661958389003
Visakhapatnam,2017-10-03,8.06,41.55,1.5,,0.05,0.24,0.19,3.25,7.62,0.77,2.09,0.41,0.0,,0.19351740696278513
